    time,      gen, pop_size, LTETOTAL, LTE000pe, LTE025pe, LTE050pe, LTE075pe, LTE100pe, DTETOTAL, DTE000pe, DTE025pe, DTE050pe, DTE075pe, DTE100pe, AUTONOMOUS_TOTAL, AUTONOMOUS000pe, AUTONOMOUS025pe, AUTONOMOUS050pe, AUTONOMOUS075pe, AUTONOMOUS100pe, NONAUTONOMOUS_TOTAL, NONAUTONOMOUS000pe, NONAUTONOMOUS025pe, NONAUTONOMOUS050pe, NONAUTONOMOUS075pe, NONAUTONOMOUS100pe, FIT000pe, FIT025pe, FIT050pe, FIT075pe, FIT100pe,  TEDEATH, COLLISIO, TOTAL_JU, LETHAL_J, DELETE_J, NEUTRA_J, BENEFI_J, GSIZE000, GSIZE025, GSIZE050, GSIZE075, GSIZE100, TELOC000, TELOC025, TELOC050, TELOC075, TELOC100, GELOC000, GELOC025, GELOC050, GELOC075, GELOC100, GENERIC_TOTAL, GENERIC000pe, GENERIC025pe, GENERIC050pe, GENERIC075pe, GENERIC100pe, ORF_TOTAL, ORF000pe, ORF025pe, ORF050pe, ORF075pe, ORF100pe, PROMOTER_TOTAL, PROMOTER000pe, PROMOTER025pe, PROMOTER050pe, PROMOTER075pe, PROMOTER100pe, ENHANCER_TOTAL, ENHANCER000pe, ENHANCER025pe, ENHANCER050pe, ENHANCER075pe, ENHANCER100pe
1769445628.1,        4,       39,        5,        0,        0,        0,        0,        1,       34,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        5,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        3,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,   248527,   248527,   248527,   248527,   248527,  5129208,  9165004, 11512975, 13145373, 14489728,        5,        1,        1,        1,        1,        1,    12324,      316,      316,      316,      316,      316,     4173,      107,      107,      107,      107,      107,     3003,       77,       77,       77,       77,       77
1769445639.0,        5,       30,        2,        0,        0,        0,        0,        1,       28,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        2,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        4,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,   248527,   248527,   248527,   248527,   248527,  5129208,  9165004, 11512975, 13145373, 14489728,        2,        1,        1,        1,        1,        1,     9480,      316,      316,      316,      316,      316,     3210,      107,      107,      107,      107,      107,     2310,       77,       77,       77,       77,       77
1769445647.0,        6,       36,        2,        0,        0,        0,        0,        1,       34,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        2,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,   248527,   248527,   248527,   248527,   248527,  5129208,  9165004, 11512975, 13145373, 14489728,        2,        1,        1,        1,        1,        1,    11376,      316,      316,      316,      316,      316,     3852,      107,      107,      107,      107,      107,     2772,       77,       77,       77,       77,       77
1769445656.8,        7,       30,        1,        0,        0,        0,        0,        1,       29,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        3,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,   248527,   248527,   248527,   248527,   248527,  5129208,  9165004, 11512975, 13145373, 14489728,        1,        1,        1,        1,        1,        1,     9480,      316,      316,      316,      316,      316,     3210,      107,      107,      107,      107,      107,     2310,       77,       77,       77,       77,       77
1769445664.9,        8,       25,        0,        0,        0,        0,        0,        0,       25,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14522400, 14522400, 14522400, 14522400, 14522400,        0,        0,        0,        0,        0,  5129208,  9165004, 11512975, 13145373, 14489728,        0,        0,        0,        0,        0,        0,     7900,      316,      316,      316,      316,      316,     2675,      107,      107,      107,      107,      107,     1925,       77,       77,       77,       77,       77
1769446088.6,        0,       30,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,    98311,    98311,    98311,    98311,    98311,  4978469,  9690955, 11783251, 13411181, 14451978,       30,        1,        1,        1,        1,        1,     9030,      301,      301,      301,      301,      301,     3660,      122,      122,      122,      122,      122,     2340,       78,       78,       78,       78,       78
1769446096.7,        1,       29,       13,        0,        0,        0,        1,        1,       16,        0,        0,        1,        1,        1,        0,        0,        0,        0,        0,        0,       13,        0,        0,        0,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       29,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,    98311,    98311,    98311,    98311,    98311,  4978469,  9690955, 11783251, 13411181, 14451978,       13,        1,        1,        1,        1,        1,     8729,      301,      301,      301,      301,      301,     3538,      122,      122,      122,      122,      122,     2262,       78,       78,       78,       78,       78
1769446104.4,        2,       32,        7,        0,        0,        0,        0,        1,       25,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        7,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       12,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,    98311,    98311,    98311,    98311,    98311,  4978469,  9690955, 11783251, 13411181, 14451978,        7,        1,        1,        1,        1,        1,     9632,      301,      301,      301,      301,      301,     3904,      122,      122,      122,      122,      122,     2496,       78,       78,       78,       78,       78
1769446112.6,        3,       26,        3,        0,        0,        0,        0,        1,       23,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        3,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        8,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,    98311,    98311,    98311,    98311,    98311,  4978469,  9690955, 11783251, 13411181, 14451978,        3,        1,        1,        1,        1,        1,     7826,      301,      301,      301,      301,      301,     3172,      122,      122,      122,      122,      122,     2028,       78,       78,       78,       78,       78
1769446119.6,        4,       24,        3,        0,        0,        0,        0,        1,       21,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        3,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        3,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,    98311,    98311,    98311,    98311,    98311,  4978469,  9690955, 11783251, 13411181, 14451978,        3,        1,        1,        1,        1,        1,     7224,      301,      301,      301,      301,      301,     2928,      122,      122,      122,      122,      122,     1872,       78,       78,       78,       78,       78
1769446125.9,        5,       34,        1,        0,        0,        0,        0,        1,       33,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        4,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,    98311,    98311,    98311,    98311,    98311,  4978469,  9690955, 11783251, 13411181, 14451978,        1,        1,        1,        1,        1,        1,    10234,      301,      301,      301,      301,      301,     4148,      122,      122,      122,      122,      122,     2652,       78,       78,       78,       78,       78
1769446134.8,        6,       27,        1,        0,        0,        0,        0,        1,       26,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        1,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,    98311,    98311,    98311,    98311,    98311,  4978469,  9690955, 11783251, 13411181, 14451978,        1,        1,        1,        1,        1,        1,     8127,      301,      301,      301,      301,      301,     3294,      122,      122,      122,      122,      122,     2106,       78,       78,       78,       78,       78
1769446141.7,        7,       29,        1,        0,        0,        0,        0,        1,       28,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        1,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        1,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,    98311,    98311,    98311,    98311,    98311,  4978469,  9690955, 11783251, 13411181, 14451978,        1,        1,        1,        1,        1,        1,     8729,      301,      301,      301,      301,      301,     3538,      122,      122,      122,      122,      122,     2262,       78,       78,       78,       78,       78
1769446149.4,        8,       27,        0,        0,        0,        0,        0,        0,       27,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        1,        0,        0,        0,        0,        0,        0, 14491200, 14491200, 14491200, 14491200, 14491200,        0,        0,        0,        0,        0,  4978469,  9690955, 11783251, 13411181, 14451978,        0,        0,        0,        0,        0,        0,     8127,      301,      301,      301,      301,      301,     3294,      122,      122,      122,      122,      122,     2106,       78,       78,       78,       78,       78
1769446258.1,        0,       30,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,        0,        0,        0,        0,        0,        0,        0, 14503200, 14503200, 14503200, 14503200, 14503200,   310652,   310652,   310652,   310652,   310652,  5371507,  9346225, 11522636, 13162547, 14465706,       30,        1,        1,        1,        1,        1,     9060,      302,      302,      302,      302,      302,     3390,      113,      113,      113,      113,      113,     2550,       85,       85,       85,       85,       85
1769446266.2,        1,       30,       15,        0,        0,        0,        1,        1,       15,        0,        0,        0,        1,        1,        0,        0,        0,        0,        0,        0,       15,        0,        0,        0,        1,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       28,        0,        0,        0,        0,        0,        0, 14503200, 14503200, 14503200, 14503200, 14503200,   310652,   310652,   310652,   310652,   310652,  5371507,  9346225, 11522636, 13162547, 14465706,       15,        1,        1,        1,        1,        1,     9060,      302,      302,      302,      302,      302,     3390,      113,      113,      113,      113,      113,     2550,       85,       85,       85,       85,       85
1769446274.3,        2,       32,        7,        0,        0,        0,        0,        1,       25,        0,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        7,        0,        0,        0,        0,        1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       16,        0,        0,        0,        0,        0,        0, 14503200, 14503200, 14503200, 14503200, 14503200,   310652,   310652,   310652,   310652,   310652,  5371507,  9346225, 11522636, 13162547, 14465706,        7,        1,        1,        1,        1,        1,     9664,      302,      302,      302,      302,      302,     3616,      113,      113,      113,      113,      113,     2720,       85,       85,       85,       85,       85
1769446282.7,        3,       30,        0,        0,        0,        0,        0,        0,       30,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000,       10,        0,        0,        0,        0,        0,        0, 14503200, 14503200, 14503200, 14503200, 14503200,        0,        0,        0,        0,        0,  5371507,  9346225, 11522636, 13162547, 14465706,        0,        0,        0,        0,        0,        0,     9060,      302,      302,      302,      302,      302,     3390,      113,      113,      113,      113,      113,     2550,       85,       85,       85,       85,       85
