condition_code,run,seed,scientific_status,final_generation,final_population_size,latest_checkpoint,latest_checkpoint_generation,provenance_file,git_commit
LLHLHHL-Z,2,14445362511427478936,host_extinction,12,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHHL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLHHL-Z,3,11539995579099627430,host_extinction,13,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHHL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLHLH-HH,1,6446122531586894981,maximum_generations,1500,293,state-001-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLH-HH/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLH-HH,2,14063681899084053316,te_extinction,439,300,state-002-001-0000400.gz,400,TE-Interaction-Experiments/LLHLHLH-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLH-HH,3,2453107437363516801,te_extinction,1012,283,state-003-001-0001000.gz,1000,TE-Interaction-Experiments/LLHLHLH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLH-HL,1,4015647960317596961,maximum_generations,1500,305,state-001-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLH-HL/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLH-HL,2,16024328277952462297,te_extinction,348,302,state-002-001-0000300.gz,300,TE-Interaction-Experiments/LLHLHLH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLH-HL,3,12863608471468139357,maximum_generations,1500,288,state-003-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLH-HL/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLH-LH,1,1520474245110663676,checkpointed,1165,304,state-001-002-0001165.gz,1165,TE-Interaction-Experiments/LLHLHLH-LH/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLH-LH,2,15105500726445784216,te_extinction,416,325,state-002-001-0000400.gz,400,TE-Interaction-Experiments/LLHLHLH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLH-LH,3,6528520244128794327,checkpointed,1011,302,state-003-002-0001011.gz,1011,TE-Interaction-Experiments/LLHLHLH-LH/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLH-LL,1,12093170714330081960,checkpointed,1016,283,state-001-002-0001016.gz,1016,TE-Interaction-Experiments/LLHLHLH-LL/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLH-LL,2,9977350960919497379,te_extinction,312,308,state-002-001-0000300.gz,300,TE-Interaction-Experiments/LLHLHLH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLH-LL,3,4169541234956581767,checkpointed,1097,307,state-003-002-0001097.gz,1097,TE-Interaction-Experiments/LLHLHLH-LL/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLH-Z,1,5808665998793931523,host_extinction,15,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHLH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLHLH-Z,2,3283407094143577216,te_extinction,14,308,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHLH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLHLH-Z,3,15101481801600572277,te_extinction,14,309,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHLH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLHLL-HH,1,2720830076257021962,maximum_generations,1500,25,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-HH,2,13644868356398816517,maximum_generations,1500,23,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-HH,3,11512110484798963213,maximum_generations,1500,26,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-HL,1,12014195420040079244,maximum_generations,1500,27,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-HL,2,16061746584759937086,maximum_generations,1500,28,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-HL,3,10272239809775953956,maximum_generations,1500,36,state-003-001-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-LH,1,7648329293900316670,maximum_generations,1500,23,state-001-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-LH/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLL-LH,2,8077210737802779392,maximum_generations,1500,28,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-LH/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLL-LH,3,13205681711364083572,maximum_generations,1500,26,state-003-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-LH/provenance-003-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLL-LL,1,12437570353644603873,maximum_generations,1500,32,state-001-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLHLL-LL/provenance-001-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLHLL-LL,2,3207690829484362872,host_extinction,14,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHLL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-LL,3,14769758534279581027,host_extinction,20,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHLL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-Z,1,7864509946425171045,checkpointed,26,32,state-001-004-0000026.gz,26,TE-Interaction-Experiments/LLHLHLL-Z/provenance-001-004.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLHLL-Z,2,999250302151480636,host_extinction,14,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHLL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLHLL-Z,3,1865409549972204554,host_extinction,13,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLHLL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLHH-HH,1,3415475399489191307,te_extinction,297,309,state-001-001-0000250.gz,250,TE-Interaction-Experiments/LLHLLHH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-HH,2,2522504671963554036,maximum_generations,1500,303,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLLHH-HH/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLLHH-HH,3,5015231326610250617,te_extinction,258,287,state-003-001-0000250.gz,250,TE-Interaction-Experiments/LLHLLHH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-HL,1,5379488559826349746,te_extinction,446,319,state-001-001-0000400.gz,400,TE-Interaction-Experiments/LLHLLHH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-HL,2,4072057615440724581,maximum_generations,1500,288,state-002-002-0001500.gz,1500,TE-Interaction-Experiments/LLHLLHH-HL/provenance-002-002.json,6d7e1d3095ad5913aa6640d26f7b0a69d284dacb
LLHLLHH-HL,3,3364471869938089178,te_extinction,159,306,state-003-001-0000150.gz,150,TE-Interaction-Experiments/LLHLLHH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-LH,1,10922438807962442714,host_extinction,13,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-LH,2,8074706014804731835,te_extinction,579,286,state-002-001-0000550.gz,550,TE-Interaction-Experiments/LLHLLHH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-LH,3,1039382405162752582,te_extinction,252,285,state-003-001-0000250.gz,250,TE-Interaction-Experiments/LLHLLHH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-LL,1,14944320590258445721,host_extinction,10,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-LL,2,15675964362299778658,te_extinction,448,322,state-002-001-0000400.gz,400,TE-Interaction-Experiments/LLHLLHH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-LL,3,875493140352158119,te_extinction,264,298,state-003-001-0000250.gz,250,TE-Interaction-Experiments/LLHLLHH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHH-Z,1,4398731848550254330,host_extinction,11,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHH-Z/provenance-001-001.json,f9d0537629a4cacb6ed147d796121c399c460656
LLHLLHH-Z,2,9099063776560850587,te_extinction,11,293,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLHH-Z,3,11890788917590786505,te_extinction,11,196,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLHL-HH,1,8822515347546716357,host_extinction,21,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-HH,2,8612005409719525450,host_extinction,25,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-HH,3,3490564778441194377,te_extinction,1451,26,state-003-001-0001450.gz,1450,TE-Interaction-Experiments/LLHLLHL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-HL,1,5661193794104079900,host_extinction,18,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-HL,2,14209416048226614984,host_extinction,12,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-HL,3,4899610841925570032,te_extinction,97,27,state-003-001-0000050.gz,50,TE-Interaction-Experiments/LLHLLHL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-LH,1,7792219881089144318,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-LH,2,12299283837576644438,host_extinction,10,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-LH,3,16984411929738975908,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-LL,1,2446284346513401238,te_extinction,200,25,state-001-001-0000150.gz,150,TE-Interaction-Experiments/LLHLLHL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-LL,2,9019770682932857293,te_extinction,397,27,state-002-001-0000350.gz,350,TE-Interaction-Experiments/LLHLLHL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-LL,3,1114927418469683219,host_extinction,10,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLHL-Z,1,11962428290700250690,host_extinction,12,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-Z/provenance-001-001.json,f9d0537629a4cacb6ed147d796121c399c460656
LLHLLHL-Z,2,6963411166749688953,host_extinction,10,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLHL-Z,3,7840294336172793460,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLHL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLLH-HH,1,13070569962120075635,te_extinction,571,293,state-001-001-0000550.gz,550,TE-Interaction-Experiments/LLHLLLH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-HH,2,303531878383372858,maximum_generations,1500,298,state-002-001-0001500.gz,1500,TE-Interaction-Experiments/LLHLLLH-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-HH,3,8622100236887983883,te_extinction,1236,303,state-003-001-0001200.gz,1200,TE-Interaction-Experiments/LLHLLLH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-HL,1,1158585786587625841,maximum_generations,1500,333,state-001-001-0001500.gz,1500,TE-Interaction-Experiments/LLHLLLH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-HL,2,13447941038403572073,te_extinction,758,296,state-002-001-0000750.gz,750,TE-Interaction-Experiments/LLHLLLH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-HL,3,3701323874461705555,host_extinction,16,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-LH,1,7448750991048109316,host_extinction,11,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-LH,2,11978859866497243900,te_extinction,971,278,state-002-001-0000950.gz,950,TE-Interaction-Experiments/LLHLLLH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-LH,3,17694276039595657,te_extinction,693,291,state-003-001-0000650.gz,650,TE-Interaction-Experiments/LLHLLLH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-LL,1,12337277035210528006,te_extinction,754,314,state-001-001-0000750.gz,750,TE-Interaction-Experiments/LLHLLLH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-LL,2,7582343601611392066,te_extinction,379,293,state-002-001-0000350.gz,350,TE-Interaction-Experiments/LLHLLLH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-LL,3,16149100590424053310,te_extinction,638,275,state-003-001-0000600.gz,600,TE-Interaction-Experiments/LLHLLLH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLH-Z,1,15593809042944528510,host_extinction,14,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLLH-Z,2,2903171098684458531,te_extinction,13,302,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLLH-Z,3,11157193329936672451,te_extinction,13,307,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLLL-HH,1,4995888896417912074,host_extinction,14,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-HH,2,5354192404745329886,host_extinction,24,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-HH,3,17758592206734324740,host_extinction,15,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-HL,1,17764593079442051292,host_extinction,17,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-HL,2,3677142109898602103,te_extinction,217,27,state-002-001-0000200.gz,200,TE-Interaction-Experiments/LLHLLLL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-HL,3,4537584898940128059,te_extinction,583,29,state-003-001-0000550.gz,550,TE-Interaction-Experiments/LLHLLLL-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-LH,1,10533629663704420991,host_extinction,12,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-LH,2,11076576756753920387,host_extinction,12,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-LH,3,15007818645169046602,host_extinction,10,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-LL,1,15828488229978961795,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-LL,2,6715794415851144862,host_extinction,11,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-LL,3,15558684592517982818,host_extinction,9,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLHLLLL-Z,1,472615701398110980,host_extinction,10,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLLL-Z,2,7981394726163330384,host_extinction,9,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLHLLLL-Z,3,5531668603784380319,te_extinction,8,30,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLHLLLL-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLLHHHH-HH,1,7329071422544517189,te_extinction,440,296,state-001-001-0000400.gz,400,TE-Interaction-Experiments/LLLHHHH-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-HH,2,201909588381591101,te_extinction,500,300,state-002-001-0000450.gz,450,TE-Interaction-Experiments/LLLHHHH-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-HH,3,10239558431699169492,host_extinction,12,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHH-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-HL,1,10882166462198550475,te_extinction,161,308,state-001-001-0000150.gz,150,TE-Interaction-Experiments/LLLHHHH-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-HL,2,1105298673625460331,te_extinction,192,304,state-002-001-0000150.gz,150,TE-Interaction-Experiments/LLLHHHH-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-HL,3,2001393623955176936,host_extinction,10,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHH-HL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-LH,1,665928129270366949,te_extinction,853,314,state-001-001-0000850.gz,850,TE-Interaction-Experiments/LLLHHHH-LH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-LH,2,5091318076054068718,te_extinction,268,289,state-002-001-0000250.gz,250,TE-Interaction-Experiments/LLLHHHH-LH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-LH,3,10819213423247657123,te_extinction,399,290,state-003-001-0000350.gz,350,TE-Interaction-Experiments/LLLHHHH-LH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-LL,1,4125193232423674317,te_extinction,131,296,state-001-001-0000100.gz,100,TE-Interaction-Experiments/LLLHHHH-LL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-LL,2,16087750016792730026,host_extinction,9,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHH-LL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-LL,3,1031865599819105483,host_extinction,8,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHH-LL/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHH-Z,1,13737490170218850819,te_extinction,8,14,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHH-Z/provenance-001-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLLHHHH-Z,2,2850881181212187849,te_extinction,8,39,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHH-Z/provenance-002-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLLHHHH-Z,3,6393864115873786318,te_extinction,10,80,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHH-Z/provenance-003-001.json,023a8f88fe52b0b77d91cc3ef72caf45cabbbecf
LLLHHHL-HH,1,5134004462303146674,host_extinction,9,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHL-HH/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHL-HH,2,9238231670134611907,host_extinction,10,0,state-002-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHL-HH/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHL-HH,3,3322414276514277975,host_extinction,17,0,state-003-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHL-HH/provenance-003-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHL-HL,1,4682678259688059648,host_extinction,8,0,state-001-001-0000000.gz,0,TE-Interaction-Experiments/LLLHHHL-HL/provenance-001-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
LLLHHHL-HL,2,15507061891806809907,te_extinction,767,30,state-002-001-0000750.gz,750,TE-Interaction-Experiments/LLLHHHL-HL/provenance-002-001.json,ee6a78f884798442b70624bf215292b2aadfdf8d
